Titre,URL,Note,Pseudo,Avis
,https://www.jeuxvideo.com/jeux/xbox-series/jeu-1843411/avis/note/?p=1,13/20,Funky_Crackity,"Ahaha la surprise de ce début d'année.Encore un jeu de survie chronophage et addictif à la con, qui fait son devoir de divertissement assez efficacement, il faut l'avouer.Très accessible et rapide au niveau du leveling, la survie passe limite au second plan..., à tel point qu'on a vite fait de désactiver la sasiété, et se booster le nombre de loot,  pour se consacrer au build de bases et à la capture/reproduction de pokemons palsEn l'état, l'interet du jeu peut vite s'essoufler, car pas de pvp et pas vraiement d'activitées en solo/coop avec un semblant de scenario/quetes, hors mis se taper tous les boss (trouvables facilement depuis la map monde du menu)Voila voila, à suivre et impatient de voir ce que le studio va ajouter par la suite (oupas)"
,https://www.jeuxvideo.com/jeux/xbox-series/jeu-1843411/avis/note/?p=1,12/20,LidlGabRaid,"Après quelques heures de jeu , je trouve que ce jeu a un bon potentiel, a déjà de bonnes idées. Malheureusement le jeu est optimisé au fraise sur séries X (le jeu tourne plus a 30-40 FPS) et les sons du jeux ne sont pas de très bonnes qualités."
,https://www.jeuxvideo.com/jeux/xbox-series/jeu-1843411/avis/note/?p=1,12/20,JeremSnow,"Bon jeu dans un monde ouvert mais assez vide à mon goût. Le côté Pokémon like sympa, des créatures avec des design décalé. Manque une histoire à tout ça."
,https://www.jeuxvideo.com/jeux/xbox-series/jeu-1843411/avis/note/?p=1,5/20,nana20406,Impossible de démarrer le jeu. J'installe le jeu et une fois que je veux le démarré il est écrit que mon jeu n'est pas installé alors que jai déjà jouer
Palworld,https://www.jeuxvideo.com/jeux/xbox-series/jeu-1843411/avis/note/?p=2,4/20,DRACULA-ALUCARD,"Le jeu est un énorme plagiat ça nous le savions déjà, cependant la map est vide alors qu'elle n'est pas faites de maniere procedural.L'IA des ennemis et des alliés est dans les choux, les contrebandiers courts dans tous les sens ou parfois courts contre un mur et les alliés vous regardent pendant que vous vous assailir.parlons de la musique ou des effets sonores, il n'y en a quasiment pas, que ce soit dans un grotte ou à la plage, rien, quedal, nada...Graphiquement ce n'est pas next gen évidement et beaucoups de textures qui bavent, votre torche éclairera la pièce comme un soleil, votre personnage grimpera ( comme zelda ) des murs invisibles.J'en passe et des meilleures et des bugs en pagaille.Enfin bref, jeu pas fini qui vous fait regretter d'avoir cracher sur de précédents Pokemon."
,https://www.jeuxvideo.com/jeux/xbox-series/jeu-1843411/avis/note/?p=2,4/20,Aoris,"""Ark avec des Pokémons de contrefaçon bas de gamme"" et non ""Pokémon avec des flingues"" comme on l'entend partout.La presse et les influenceurs vendent ce truc comme un concurrent des jeux Pokémon mais ce n'est qu'un vulgaire jeu de survie pompé sur Ark mais avec bien plus d'amateurisme, ce n'est absolument pas un JRPG au tour par tour avec une histoire aussi mauvaise soit-elle, juste un bac à sable avec une boucle de gameplay de quelques minutes qui se répète jusqu'à ce que ça soule trop (et quand on a déjà joué à des dizaines de jeux de survie dont Ark, on a vite fait le tour de ce que ce jeu a à offrir)J'ai l'impression que tout le monde utilise ce jeu pour tacler ou troller Pokemon Company (dont Nintendo n'est qu'un petit actionnaire pour rappel) mais que tout le monde se fout du fait que ces gars concurrencent plutôt Ark dont le développeur, Studio Wildcard est lui aussi un studio indé."
,https://www.jeuxvideo.com/jeux/xbox-series/jeu-1843411/avis/note/?p=2,2/20,GeminiSaga55,"Intérêt limité, technique aux fraises, gameplay bancale... Palworld a surtout bénéficié d'un buzz des réseaux sociaux et d'un effet de chaîne. Supprimé après 30 min."
Palworld,https://www.jeuxvideo.com/jeux/one/jeu-1843412/avis/note/?p=1,[],,
Helldivers II,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,DarkAlex440415,"je mes 20 pour contrebalancer l'avis du troll qui à mis 0... le jeu offres des affrontements intense et rythmé. Les objectifs sont intéressant et la jeu prend tout sont sens en équipe. Joué seul c'est s'exposé à une mort certaine dans les difficultés au delà de moyen. le jeu est fun, plein d'humour, bon shoot. Graphiquement ce n'est pas AAA mais il reste beau. un bon 17/20"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,Solguard,"Je mets 20 poir contrer les 0 des autres......Le jeu est plutot beau et dynamique et surtout fun en coop.Le seul souci qui pourra rebuter c'est peut être la redondance, mais il vient de sortir attendons la suite.A FAIRE AVEC DES POTES C'EST CLAIR ÇA CHANGERA DEJA."
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,JuntaKarasu,"le jeux mérite un bon 17/20 mais obliger de mettre 20 pour rattraper des 0 injustifié- Helldivers II se distingue par son excellente expérience en coopération, incitant les joueurs à communiquer étroitement. L'univers du jeu est particulièrement captivant, surtout pour les amateurs de films comme Starship Troopers, et les sensations de gunfight procurent un réel plaisir.-"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,Entlaur,"Super jeu, bien sympa a jouer, surtout en coop avec un système bien pensé et des affrontements intenses et diversifiés. Contrairement à ce que peuvent dire certains le jeu est plutôt beau et fluide avec certe quelques petits bug de texture de temps en temps (quel jeu n'en a pas?🤔). Il ne mérite pas 20 car tout n'est pas parfait mais un bon 17, j'ai mis 20 pour remonter sa moyenne détruite par un gars qui dois sûrement avoir du mal à y jouer pour mettre 0. Helldiver premier du nom était déjà un bon petit defouloir, helldiver 2 est un régal."
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,Hello_tArdif,"Le genre de jeu que tu vois arriver au loin en pensant « ouai ça peut être sympa » mais qui en fait te met une grosse patate de forain C’est brutal, c’est intense, ça pète dans tout les sens. Manette en main tu sens une réel différence entre les armes, il faut vraiment les utiliser régulièrement pour les comprendre et te rendre compte de l’étendue de leurs capacités. Et en plus de ça il est super addictif. À peine une mission terminée tu veux y retourner. Peu importe l’escouade avec qui tu joues tu sens que les mecs sont impliqués et qu’il y a une entraide permanente. Bref il ne vole pas son 20/20. Une bouffée d’air frais à l’époque des jeux ultra calibrés."
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,patmolhd,"Très bon jeu, bon juste les problèmes de connexion, donc désactivez le crossplay jusqu'à que ce soit réglé ça devrait résoudre vos problèmes et c'est tout à fait normal s'il faut plusieurs tentatives pour se connecter en partie rapide."
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,FlavGames,"Je met 20/20 pour contrebalancer la note de 0/20 du troll qui doit sûrement être un jour Xbox 🤣Bref bon jeu à qui je mettrai réellement la note de 16/20.Il faut déjà le dire, un jeu à 40€ on peut pas lui en demander autant que des jeux vendu a 80€Et pourtant, il n'a rien a envier a certaines bouse AAA vendu plein pot avec des graphismes dégueulasse et une jouabilité plus que médiocre.Très bon graphisme et très bonne jouabilité, par contre pour les joueurs solo ne vous y aventurer pas, pour ceux qui aime le multi pve-coop, alors foncez les yeux fermés !"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,Rossi33,"Helldivers 2 sur PS5 est une expérience épique qui ravira les amateurs de jeux d'action coopératifs. Avec des graphismes impressionnants et une jouabilité fluide, ce jeu offre une immersion totale dans un univers futuriste rempli de dangers et de missions palpitantes. La variété des armes et des équipements permet à chaque joueur de personnaliser son expérience de jeu selon ses préférences. La coordination et la communication entre les joueurs sont essentielles pour réussir les missions, ce qui renforce le sentiment de camaraderie et de coopération. Les développeurs ont réussi à capturer l'essence addictive du gameplay du premier opus tout en apportant de nouvelles fonctionnalités et améliorations. Helldivers 2 est un incontournable pour les amateurs de jeux d'action en équipe sur la PS5, offrant des heures de plaisir intense et de défis stimulants. Avec son contenu riche et sa rejouabilité élevée, ce jeu promet de rester un favori des fans pendant longtemps."
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,Dkidentity,très bon jeu en solo comme en coop aucun bug du jeu pour ma part on se fait de nouveau amie de jeu . J'espère qu'il va durer dans le temps . J'attends beaucoup de contenus
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,Abcdex,"j'ai failli ne lui mettre que 19/20 quand j'ai vu que le missile intercontinental que mes potes et moi avons lancé n'avais pas d'animation d'explosion , ce n'est qu'après 5 longues secondes que nous avons pu admirer une explosion absolument magnifique , digne des films de Michael Bay avec le vent du fallout retombé sur nos belles armures que nous avons décidé de lui mettre le 20/20.Sérieusement en coop ce jeu est une franche tranche de rigolade , si vous avez 2-3 amis avec qui vous aimez vous marrer hésité pas , en solo ca passe , mais c'est franchement pas la même chose."
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,20/20,Manhunt85,"Comparé au 1 c’est un changement de dimension total en gardant le meilleure, ce jeux est juste épique sont système de coop,ces armes, ces stratagèmes… j’espère que la suite sera aussi jouissive que ces débuts"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,19/20,Max0uuw_,"Voilà un bon jeu que j'attendais depuis longtemps. Franchement les gens, si vous misez ça. Achetez ce jeu si vous pouvez. Il vaut que 40€ pas comme les autres daube à 80€ et ça c'est un bon point.Le jeu est une pépite, graphiquement il est très beau, les planète sont très belles, j'ai actuellement que 6h de jeu et franchement c'est un vrai plaisir. Le gameplay j'adore, les mouvements un peu lourd et les armes assez brutale et ça me plaît. L'ambiance sonore etc j'adore.Ce jeu mérite une très belle note. Mais attention (je sais que le jeu est tout neuf) mais j'espère avoir du contenu en plus sur ce jeu ! Ceci dépend comment vous jouez mais il est probable que vous trouvez le jeu un peu répétitif par moment.J'aimerais peut être des nouveaux mode, genre le mode horde ou tu dois survivre le plus de manche possible ? Ou peut être un mode Versus ça serait peut être cool. Un mode ou on peut être beaucoup plus sur une seule map immense.Enfin bref je suis pas un expert bahah.. Mais en tout cas le jeu j'adore. Un de mes préféré de l'année 2023 et début 2024 pour ma part"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,19/20,Deadpool-Wade,"Très bon jeu bien sympathique, qui concurrence la licence EDF, dont le 6 va sortir en Europe très bientôt et ça fait plaisir car j'adore ce style de jeu ! En espérant voir des nouveautés grâce aux prochaines mises à jour. Hâte de voir le roadmap"
,https://www.jeuxvideo.com/jeux/ps5/jeu-1752701/avis/note/?p=1,19/20,Quentinousse,"Vraiment de bonnes sensations, la difficulté augmente petit à petit et plus on avance plus chaque seconde de votre partie ressemble à un véritable film d'action ! Pas mal de choses à débloquer, même la monnaie payante du jeu est récupérable gratuitement ! Et ça franchement c'est appréciable, j'ai pu débloquer le pass payant sans même donner un euro.Le jeu est plus fun à plusieurs entre amis serte, mais j'ai passé une grande partie de mon temps de jeu (30h) à jouer avec des randoms et franchement tout allait bien. Si vous voulez absolument jouer avec des personnes pour communiquer vous pouvez aller sur le discord FR et vous trouverez facilement des joueurs pour tous les niveaux de difficulté. C'est assez utile lorsque vous voulez jouer aux niveaux 7 et plus.En bref pour 40€ ce jeu est vraiment bon, de plus les devs disent vouloir ajouter du contenus par la suite, des mecas etc.Pour l'instant que du kiff, vous pouvez y aller les yeux fermés !"
